mol_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3623174,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)[C@H](N)CO,512.0,intermediate
CHEMBL3623175,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCO,64.0,active
CHEMBL3623176,COCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,256.0,active
CHEMBL3623177,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCF,128.0,active
CHEMBL3623178,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCN,64.0,active
CHEMBL3623179,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCCO,256.0,active
CHEMBL3621799,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCCN,4.0,active
CHEMBL3621800,CC(CCN)NC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,8.0,active
CHEMBL3621801,CC(CN)CNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,16.0,active
CHEMBL3621802,CC(N)CCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,64.0,active
CHEMBL3621803,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCC(N)CN,32.0,active
CHEMBL3621804,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCC(F)CN,256.0,active
CHEMBL3621805,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNC[C@H](O)CN,32.0,active
CHEMBL3621806,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNC[C@@H](O)CN,128.0,active
CHEMBL3621807,CNCCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,64.0,active
CHEMBL3621808,CN(C)CCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,256.0,active
CHEMBL3621809,CC(=O)NCCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,512.0,intermediate
CHEMBL3621810,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCCNC(=N)N,64.0,active
CHEMBL3621811,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCC(N)=O,256.0,active
CHEMBL3621812,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCCCN,16.0,active
CHEMBL3621813,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCC1CCNC1,64.0,active
CHEMBL3621814,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCC1CNC1,128.0,active
CHEMBL3622160,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCc1ccccn1,256.0,active
CHEMBL3622161,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNC(CCN)c1ccccc1,256.0,active
CHEMBL3622162,CN(CC(=O)O)NC(=O)C[C@@H](N)C[C@@H](O)CNCCCN,32.0,active
CHEMBL421878,NC[C@H](O)C[C@@H](N)CC(=O)NOCC(=O)O,256.0,active
CHEMBL3622163,CN(CC(=O)O)N(C)C(=O)C[C@H](N)C[C@@H](O)CN,256.0,active
CHEMBL3629043,N#Cc1nccnc1S(=O)(=O)c1ccccc1,32.0,active
CHEMBL3629189,N#Cc1nccnc1Sc1ccccc1,64.0,active
CHEMBL3629190,N#Cc1nccnc1[S+]([O-])c1ccccc1,32.0,active
CHEMBL3633606,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@H](C)O)C(C)C)[C@@H](C)CC)C(C)C,1700.0,inactive
CHEMBL3633605,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCCN)C(C)C)C(N)=O,71000.0,inactive
CHEMBL3633604,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCCN)C(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@H](C)O)C(C)C)[C@@H](C)CC)C(C)C,3800.0,inactive
CHEMBL3736049,CCc1c(Cn2cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)nn2)c(CC)c(Cn2cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)nn2)c(CC)c1Cn1cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)nn1,15000.0,inactive
CHEMBL3735902,N=C(N)NCCC[C@H](NCc1cn(Cc2cc(Cn3cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)O)nn3)cc(Cn3cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)O)nn3)c2)nn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,30000.0,inactive
CHEMBL3735618,CCc1c(Cn2cc(CN[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn2)c(CC)c(Cn2cc(CN[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn2)c(CC)c1Cn1cc(CN[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn1,15000.0,inactive
CHEMBL3734820,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NCc1cn(Cc2cc(Cn3cc(CN[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn3)cc(Cn3cc(CN[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn3)c2)nn1)C(=O)O,60000.0,inactive
CHEMBL3735480,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCc1cn(Cc2ccccc2)nn1,100000.0,inactive
CHEMBL4299365,CCc1c(Cn2cc(CN[C@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)nn2)c(CC)c(Cn2cc(CN[C@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)nn2)c(CC)c1Cn1cc(CN[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)nn1,32000.0,inactive
CHEMBL4299378,N=C(N)NCCC[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NCc1cn(Cc2cc(Cn3cc(CN[C@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)O)nn3)cc(Cn3cc(CN[C@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)O)nn3)c2)nn1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,100000.0,inactive
CHEMBL3735402,CCc1c(Cn2cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn2)c(CC)c(Cn2cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn2)c(CC)c1Cn1cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn1,26000.0,inactive
CHEMBL3735074,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NCc1cn(Cc2cc(Cn3cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn3)cc(Cn3cc(CN[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn3)c2)nn1)C(=O)O,54000.0,inactive
CHEMBL3754299,COc1ccc2ncc(F)c(CC(=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active
CHEMBL3752587,COc1ccc2ncc(F)c(C[C@H](OC)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active
CHEMBL3753257,COc1ccc2ncc(F)c(CC(OCCO)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active
CHEMBL3754692,COc1ccc2ncc(F)c(CC(OCC(=O)O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active
CHEMBL3752550,COc1ccc2ncc(F)c(CC(F)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active
CHEMBL3752154,COc1ccc2ncc(F)c(CC(N)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.25,active
CHEMBL3753230,COc1ccc2ncc(F)c(CC(NOC(C)=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active
CHEMBL3752949,COc1ccc2ncc(F)c(CC(NS(C)(=O)=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active
CHEMBL3753912,COc1ccc2ncc(F)c(C/C(=N\O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active
CHEMBL3754022,COc1ccc2ncc(F)c(C/C(=N/O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active
CHEMBL3752010,CO/N=C(/Cc1c(F)cnc2ccc(OC)nc12)C12CCC(NCc3ccc4c(n3)NC(=O)CO4)(CC1)CO2,16.0,active
CHEMBL3753613,COc1ccc2ncc(F)c(CC(C)(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active
CHEMBL3753861,COc1ccc2ncc(F)c(CC(O)(C(F)(F)F)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active
CHEMBL3754258,COc1ccc2ncc(F)c(C(=O)CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active
CHEMBL3753902,COc1ccc2ncc(F)c(C(O)CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active
CHEMBL3754192,COc1ccc2ncc(F)c(C(C)(O)CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active
CHEMBL3753978,COc1ccc2ncc(F)c(C(CO)CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active
CHEMBL3753081,CCOC(=O)C(CC12CCC(NCc3ccc4c(n3)NC(=O)CO4)(CC1)CO2)c1c(F)cnc2ccc(OC)nc12,32.0,active
CHEMBL3752808,COc1ccc2ncc(F)c(C(CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)C(=O)O)c2n1,32.0,active
CHEMBL3753988,COc1ccc2ncc(F)c([C@@H](O)[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active
CHEMBL3753718,COc1ccc2ncc(F)c([C@H](O)[C@@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active
CHEMBL3754125,COc1ccc2ncc(F)c([C@H]3OC(=O)O[C@@H]3C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active
CHEMBL3754742,COc1ccc2ncc(F)c([C@@H]3OC(=O)O[C@H]3C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active
CHEMBL4299436,CN[C@@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2C[C@@](C)(N)[C@@H](O)[C@@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,32.0,active
CHEMBL194126,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,32.0,active
CHEMBL1088939,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,64.0,active
CHEMBL1089917,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775156,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)Nc2ccccc2Cl)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,32.0,active
CHEMBL3775866,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)c2ccc(-c3ccccc3)cc2)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,8.0,active
CHEMBL3775485,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)c2ccc(Oc3ccccc3)cc2)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,16.0,active
CHEMBL3775340,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)Nc2ccc(-c3ccccc3)cc2)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,16.0,active
CHEMBL3775811,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)Nc2ccccc2Cl)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,32.0,active
CHEMBL3775143,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)Nc2ccccc2Cl)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,32.0,active
CHEMBL3775601,CCCCCCCC(=O)NCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775881,CCCCCCCC(=O)N[C@H](CCN)C(=O)N[C@H](C(=O)NCC(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774446,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)NCC(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775827,CCCCCCCC(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775512,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775084,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774779,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCNC(=O)[C@@H](N)CCCNC(=N)N)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774596,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCNC(=O)[C@@H](N)CCC(=O)O)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775096,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCO)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775235,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(N)cc2)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774807,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774624,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,8.0,active
CHEMBL3774622,CCCCCCCCC1NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)CCCCCCC)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC1=O,16.0,active
CHEMBL3774608,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCNC(=O)[C@@H](N)CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774850,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCNC(=O)[C@@H](N)CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775517,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775063,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775633,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL2372562,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)[C@@H](N)CCCNC(=N)N)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775959,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)[C@@H](N)CCC(=O)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3775293,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
CHEMBL3774398,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,32.0,active
