,mol_id,canonical_smiles,MIC,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
2527,CHEMBL4458623,N=C(N)NCCNC(=O)C(CNC(=N)N)(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,32.0,active,667.4990000000004,4.615740000000004,7.0,3.0
2528,CHEMBL4454583,N=C(N)NCCNC(=O)C(CNC(=N)N)(Cc1ccc(F)c2ccccc12)Cc1ccc(F)c2ccccc12,32.0,active,531.6110000000002,3.1251400000000036,7.0,3.0
2551,CHEMBL4458459,Cc1cc(=O)n(C)c2c3c4c(cc12)c(C)cc(=O)n4C(CN)CO3,2.0,active,325.3680000000001,1.3624399999999997,1.0,6.0
2552,CHEMBL4435716,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)CN[C@H](C)[C@@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@@]21C,4.0,active,828.0649999999996,4.284300000000008,3.0,15.0
2553,CHEMBL4515047,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H]2N(CC#CCn3cc(-c4cccc(N)n4)nn3)C(=O)O[C@@]21C,2.0,active,841.9789999999997,3.221700000000004,2.0,16.0
2554,CHEMBL4458313,CO[C@]1(C)C[C@@H](C)CN[C@H](C)[C@@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]2(C)[C@@H](CCF)OC(=O)[C@H](C)C(=O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,4.0,active,846.0550000000002,4.233900000000006,3.0,15.0
2555,CHEMBL4452006,CCCCCCCC1O[C@@H]2[C@@H]3C[C@H]([C@@H]2O1)[C@@H](C(=O)NCCNC(=O)c1ccc(C(=O)NC(=N)N)[nH]1)[C@@H]3C(=O)NCCNC(=O)c1ccc(C(=O)NC(=N)N)[nH]1.Cl.Cl,128.0,active,839.7829999999999,0.17784000000000655,12.0,10.0
2556,CHEMBL4441324,CCCCCCCCCCCCCCCC1O[C@@H]2[C@@H]3C[C@H]([C@@H]2O1)[C@@H](C(=O)NCCNC(=N)NCc1ccccc1)[C@@H]3C(=O)NCCNC(=N)NCc1ccccc1.Cl.Cl,128.0,active,860.029,7.1642400000000075,8.0,6.0
2557,CHEMBL4579268,CCCCCCCC1O[C@@H]2[C@@H]3C[C@H]([C@@H]2O1)[C@@H](C(=O)NCCNC(=N)NCc1ccccc1)[C@@H]3C(=O)NCCNC(=N)NCc1ccccc1.Cl.Cl,32.0,active,747.813,4.043440000000006,8.0,6.0
2558,CHEMBL4443366,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O,0.06,active,1267.561,-6.094199999999992,20.0,20.0
2559,CHEMBL4468638,Cl.Cl.N=C(N)NCCNC(=O)[C@@H]1[C@@H]2C[C@@H]([C@H]3OC(CCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)O[C@@H]23)[C@H]1C(=O)NCCNC(=N)N,32.0,active,801.7780000000001,2.4782400000000027,9.0,12.0
2560,CHEMBL4438477,CCCNc1ccc2c3c(cccc13)C(=O)N(CCCCCCCCCCCC1O[C@@H]3[C@@H]4C[C@H]([C@@H]3O1)[C@@H](C(=O)NCCNC(=N)N)[C@@H]4C(=O)NCCNC(=N)N)C2=O.Cl.Cl,32.0,active,875.9439999999998,4.193040000000003,9.0,9.0
2561,CHEMBL4573504,Cl.Cl.Cl.N=C(N)NCCNC(=O)[C@@H]1[C@@H]2C[C@@H]([C@H]3OC(CCCCCCCCCCCN)O[C@@H]23)[C@H]1C(=O)NCCNC(=N)N,32.0,active,675.1470000000003,1.302240000000006,9.0,7.0
2565,CHEMBL4471781,CCCC#Cc1ccc(-n2ncc(/C(C)=N/NC(=N)N)c2C)cc1,8.0,active,322.41600000000005,2.539390000000001,3.0,4.0
2566,CHEMBL4579163,CCCCCC#Cc1ccc(-n2ncc(/C(C)=N/NC(=N)N)c2C)cc1,4.0,active,350.4700000000001,3.3195900000000007,3.0,4.0
2567,CHEMBL4583476,C/C(=N\NC(=N)N)c1cnn(-c2ccc(C#CC3CCCCC3)cc2)c1C,4.0,active,362.4810000000002,3.3195900000000016,3.0,4.0
2568,CHEMBL4541001,C/C(=N\NC(=N)N)c1cnn(-c2ccc(C#Cc3ccccc3)cc2)c1C,4.0,active,356.43300000000005,2.7875900000000016,3.0,4.0
2569,CHEMBL4455744,C/C(=N\NC(=N)N)c1cnn(-c2ccc(C#CC3CCCC3)cc2)c1C,4.0,active,348.4540000000002,2.9294900000000013,3.0,4.0
2570,CHEMBL4535741,C/C(=N\NC(=N)N)c1cnn(-c2ccc(C#CC3(O)CCCCC3)cc2)c1C,4.0,active,378.48000000000025,2.4344900000000003,4.0,5.0
2571,CHEMBL4573660,CCCCCC#Cc1ccc(-n2ncc(/C(C)=N/NC3=NCCN3)c2C)cc1,8.0,active,376.50800000000015,3.385320000000002,2.0,6.0
2572,CHEMBL4461960,C/C(=N\NC1=NCCN1)c1cnn(-c2ccc(C#CC3CCCC3)cc2)c1C,16.0,active,374.49200000000025,2.9952200000000015,2.0,6.0
2576,CHEMBL4467207,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)CN[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,4.0,active,828.0649999999996,4.284300000000008,3.0,15.0
2577,CHEMBL4450523,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCNC(=N)N)C(N)=O)[C@H](C)O)[C@H](C)O,1300.0,inactive,3033.766999999993,-13.75008000000013,53.0,41.0
2578,CHEMBL4557906,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCCN)C(N)=O)[C@H](C)O)[C@H](C)O,300.0,active,2865.682999999995,-8.555700000000037,41.0,41.0
2579,CHEMBL4436257,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCN)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCN)C(N)=O)[C@H](C)O)[C@H](C)O,700.0,intermediate,2781.520999999995,-10.896300000000037,41.0,41.0
2580,CHEMBL4521464,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CCN)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CCN)C(N)=O)[C@H](C)O)[C@H](C)O,700.0,intermediate,2697.358999999995,-13.236900000000052,41.0,41.0
2581,CHEMBL4518124,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CN)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CN)C(N)=O)[C@H](C)O)[C@H](C)O,800.0,intermediate,2613.1969999999956,-15.577500000000061,41.0,41.0
2582,CHEMBL4524670,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CO)C(N)=O)[C@H](C)O)[C@H](C)O,700.0,intermediate,2824.5859999999943,-9.692400000000035,41.0,41.0
2583,CHEMBL4455103,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CCN)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](CO)C(N)=O)[C@H](C)O)[C@H](C)O,400.0,active,2684.3159999999943,-13.593400000000045,41.0,41.0
2585,CHEMBL4569526,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CCN)C(N)=O)[C@H](C)O)[C@H](C)O,1500.0,inactive,2583.1669999999954,-13.455100000000034,39.0,39.0
2586,CHEMBL4457176,CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CN)C(N)=O)[C@H](C)O)[C@H](C)O,1600.0,inactive,2499.004999999995,-15.795700000000044,39.0,39.0
2599,CHEMBL4589776,C/C1=C\[C@H]2/C(=C(/C)CC[C@@]3(CO)C(=O)C=C(C(C)C)[C@@H]3CC1)OC(=O)[C@@H]2[C@H](C)O,100.0,active,402.53100000000023,3.710700000000003,2.0,5.0
2600,CHEMBL4445995,COC(=O)[C@H]1[C@H](C)O[C@@]2(O)[C@H](C)CC[C@@]3(C)OC(=O)C=C(C(C)C)[C@@H]3C[C@H](O)/C(C)=C/[C@H]12,100.0,active,450.5720000000002,3.1404000000000014,2.0,7.0
2601,CHEMBL4461177,CC(=O)C[C@H]1/C=C(\C)[C@@H](O)C[C@H]2C(C(C)C)=CC(=O)O[C@]2(C)CC[C@@H](C)C1=O,100.0,active,390.5200000000002,3.792100000000003,1.0,5.0
2602,CHEMBL4450618,C/C1=C\[C@H](O)[C@H](O)C/C(C)=C/[C@@]2(C)OC(=O)C=C(C(C)C)[C@@H]2CC1,100.0,active,334.45600000000013,3.2988000000000017,2.0,4.0
2603,CHEMBL4515787,C/C1=C\[C@H](O)C[C@]2(C)O[C@H]2C[C@@]2(C)OC(=O)C=C(C(C)C)[C@@H]2CC1,16.0,active,334.45600000000013,3.539200000000003,1.0,4.0
2604,CHEMBL4466628,C/C1=C\[C@H](O)C[C@]2(C)O[C@H]2C[C@@]2(C)C(=O)C=C(C(C)C)[C@@H]2CC1,100.0,active,318.4570000000001,3.812700000000003,1.0,3.0
2605,CHEMBL1232510,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,25.0,active,845.0229999999997,4.603500000000005,2.0,15.0
2606,CHEMBL4559804,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(NC(C)=O)c4)nn3)C(=O)O[C@]12C,50.0,active,887.0599999999997,4.979700000000005,2.0,15.0
2607,CHEMBL4513585,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4ccc(N)cc4)nn3)C(=O)O[C@]12C,25.0,active,845.0229999999997,4.603500000000005,2.0,15.0
2608,CHEMBL4217474,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4ccc(OC)cc4)nn3)C(=O)O[C@]12C,25.0,active,860.0339999999998,5.029900000000005,1.0,15.0
2609,CHEMBL4210450,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(COc4ccccc4)nn3)C(=O)O[C@]12C,25.0,active,860.0339999999998,4.9333000000000045,1.0,15.0
2610,CHEMBL4470188,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cc(O)cc([N+](=O)[O-])c4)nn3)C(=O)O[C@]12C,25.0,active,891.0039999999998,4.635100000000005,2.0,17.0
2611,CHEMBL4443122,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cc(OC)cc([N+](=O)[O-])c4)nn3)C(=O)O[C@]12C,50.0,active,905.0309999999997,4.938100000000005,1.0,17.0
2612,CHEMBL4521597,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccs4)nn3)C(=O)O[C@]12C,6.5,active,836.0369999999998,5.082800000000005,1.0,15.0
2613,CHEMBL4443734,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4ccsc4)nn3)C(=O)O[C@]12C,12.0,active,836.0369999999998,5.082800000000005,1.0,15.0
2614,CHEMBL4449488,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cnc(N)s4)nn3)C(=O)O[C@]12C,50.0,active,852.0399999999996,4.060000000000004,2.0,17.0
2615,CHEMBL4443422,Cc1sc(-c2ccccc2Cl)cc1C(=O)N[C@@H](CN)c1ccccc1,4.0,active,370.9050000000001,4.806720000000003,2.0,3.0
2616,CHEMBL4468900,NC[C@@H](c1ccccc1)n1cnc2c(-c3ccccc3Cl)csc2c1=O,128.0,active,381.88800000000003,4.326500000000003,1.0,5.0
2617,CHEMBL4445556,NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,8.0,active,364.8320000000001,5.227000000000004,1.0,4.0
2618,CHEMBL4588294,NC[C@H](Oc1n[nH]c2ccc(-c3ccccc3Cl)cc12)c1ccccc1,32.0,active,363.84800000000007,4.962100000000003,2.0,3.0
2619,CHEMBL4592804,Cn1nc(O[C@@H](CN)c2ccccc2)c2cc(-c3ccccc3Cl)ccc21,64.0,active,377.87500000000006,4.972500000000004,1.0,4.0
2620,CHEMBL4583055,NCC(Nc1n[nH]c2ccc(-c3ccccc3Cl)cc12)c1ccccc1,64.0,active,362.8640000000001,4.995200000000002,3.0,3.0
2621,CHEMBL4553177,Cn1nc(NC(CN)c2ccccc2)c2cc(-c3ccccc3Cl)ccc21,128.0,active,376.89100000000013,5.005600000000003,2.0,4.0
2622,CHEMBL4577405,NC[C@H](Nc1nccc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,32.0,active,373.88700000000006,5.667100000000004,2.0,3.0
2623,CHEMBL4471339,NC[C@H](Oc1noc2ncc(-c3ccccc3Cl)cc12)c1ccccc1,64.0,active,365.8200000000001,4.6220000000000026,1.0,5.0
2624,CHEMBL4528547,NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)nc12)c1ccccc1,128.0,active,365.8200000000001,4.622000000000003,1.0,5.0
2625,CHEMBL4467227,NCC(Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccn1,32.0,active,365.8200000000001,4.622000000000003,1.0,5.0
2626,CHEMBL4592805,N=C(N)NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,4.0,active,406.87300000000016,4.751370000000002,3.0,4.0
2631,CHEMBL4585949,C[C@H]1C(=O)N2c3ccccc3[C@@]3(O)C[C@H]4C(=O)N[C@H](c5nc6ccccc6c(=O)n54)N1[C@@H]23,100.0,active,429.43600000000015,0.7342999999999997,2.0,7.0
2632,CHEMBL4579966,C[C@@H]1N[C@H]2N(C1=O)c1ccccc1[C@@]21C[C@H]2C(=O)N(C)[C@@H](O1)c1nc3ccccc3c(=O)n12,32.0,active,443.4630000000002,1.3883999999999994,1.0,7.0
2633,CHEMBL4572846,C[C@@H]1N[C@H]2N(C1=O)c1ccccc1[C@@]21C[C@H]2C(=O)N[C@@H](O1)c1nc3ccccc3c(=O)n12,100.0,active,429.43600000000015,1.0461999999999994,2.0,7.0
2634,CHEMBL4537787,C[Si]1(C)OB(O)c2ccccc21,200.0,active,178.07199999999997,-0.1836000000000002,1.0,2.0
2635,CHEMBL4440550,C[Si]1(C)OB(O)c2cccc(F)c21,200.0,active,196.06199999999995,-0.04450000000000004,1.0,2.0
2636,CHEMBL4573612,C[Si]1(C)OB(O)c2cc(F)c(F)cc21,400.0,active,214.05199999999994,0.09459999999999996,1.0,2.0
2637,CHEMBL4467962,C[Si]1(C)OB(O)c2c(F)c(F)c(F)c(F)c21,400.0,active,250.03199999999993,0.3728000000000001,1.0,2.0
2638,CHEMBL4535159,C[Si]1(C)OB(O)c2ccc(F)c(F)c21,200.0,active,214.05199999999994,0.09459999999999996,1.0,2.0
2639,CHEMBL4587535,C[Si]1(C)OB(O)c2ccc(Cl)c(Cl)c21,400.0,active,246.96199999999996,1.1232,1.0,2.0
2640,CHEMBL4440505,C[Si]1(C)OB(O)c2ccc(C(F)(F)F)cc21,400.0,active,246.06899999999993,0.8351999999999999,1.0,2.0
2641,CHEMBL4441209,C[Si]1(C)OB(O)c2ccc(F)cc21,200.0,active,196.06199999999995,-0.04450000000000004,1.0,2.0
2642,CHEMBL4580704,C[Si]1(C)OB(O)c2ccc(Cl)cc21,400.0,active,212.51699999999997,0.46979999999999994,1.0,2.0
2643,CHEMBL4515815,C[Si]1(C)OB(O)c2cccc(B(O)O)c21,400.0,active,221.89,-2.5037999999999982,3.0,4.0
2644,CHEMBL4472786,C[Si]1(C)OB(O)c2ccc(B(O)O)cc21,400.0,active,221.89,-2.5037999999999982,3.0,4.0
2645,CHEMBL4563911,C[Si]1(C)OB(O)c2cc(B(O)O)cc(F)c21,400.0,active,239.87999999999997,-2.364699999999999,3.0,4.0
2646,CHEMBL4516828,C[Si]1(C)OB(O)c2ccc(C=O)c(F)c21,400.0,active,224.07199999999995,-0.23199999999999998,1.0,3.0
2647,CHEMBL4553009,C[Si]1(C)OB(O)c2cc(C=O)cc(F)c21,400.0,active,224.07199999999995,-0.23199999999999998,1.0,3.0
2648,CHEMBL4473047,C[Si]1(C)OB(O)c2c(C=O)cc(F)c(F)c21,400.0,active,242.06199999999995,-0.09289999999999993,1.0,3.0
2649,CHEMBL4529618,C[Si]1(C)OB(O)c2cc(F)c(C=O)c(F)c21,400.0,active,242.06199999999993,-0.09290000000000004,1.0,3.0
2650,CHEMBL4434965,C[Si]1(C)OB(O)c2cc(F)c(CO)c(F)c21,400.0,active,244.07799999999992,-0.41309999999999997,2.0,3.0
2651,CHEMBL4575756,C[Si]1(C)OB(O)c2cc3c(c(F)c21)COB3O,400.0,active,251.89099999999993,-1.8268,2.0,4.0
2652,CHEMBL4436872,C[Si]1(C)OB(O)c2c(F)c3c(c(F)c21)B(O)OC3,400.0,active,269.881,-1.6877000000000002,2.0,4.0
2670,CHEMBL4552426,CCN(CC)C(=O)Cn1cc(/C=C(/C(C)=O)n2cc([N+](=O)[O-])nc2C)c2ccccc21,1.0,active,423.4730000000002,3.509920000000002,0.0,7.0
2671,CHEMBL4466004,CC(=O)/C(=C/c1cn(CC(=O)N(C(C)C)C(C)C)c2ccccc12)n1cc([N+](=O)[O-])nc1C,512.0,intermediate,451.52700000000016,4.286920000000004,0.0,7.0
2672,CHEMBL4466207,CC(=O)/C(=C/c1cn(CC(=O)N(C2CCCCC2)C2CCCCC2)c2ccccc12)n1cc([N+](=O)[O-])nc1C,512.0,intermediate,531.6570000000003,6.135520000000007,0.0,7.0
2673,CHEMBL4530920,CC(=O)/C(=C/c1cn(CC(=O)N(C)c2ccccc2)c2ccccc12)n1cc([N+](=O)[O-])nc1C,128.0,active,457.4900000000002,4.304520000000004,0.0,7.0
2674,CHEMBL4476041,CCN(CC)C(=O)Cn1cc(/C=C(/C(C)=O)n2cc([N+](=O)[O-])nc2C)c2ccc(Cl)cc21,512.0,intermediate,457.9180000000002,4.163320000000003,0.0,7.0
2675,CHEMBL4476209,CCN(CC)C(=O)Cn1cc(/C=C(/C(C)=O)n2cc([N+](=O)[O-])nc2C)c2ccc(C)cc21,512.0,intermediate,437.5000000000002,3.8183400000000027,0.0,7.0
2676,CHEMBL4467811,CC(=O)/C(=C/c1cn(CC(=O)N2CCCC2)c2ccccc12)n1cc([N+](=O)[O-])nc1C,1.0,active,421.4570000000001,3.2639200000000015,0.0,7.0
2677,CHEMBL4465526,CC(=O)/C(=C/c1cn(CC(=O)N2CCCCC2)c2ccccc12)n1cc([N+](=O)[O-])nc1C,128.0,active,435.4840000000001,3.6540200000000027,0.0,7.0
2678,CHEMBL4451392,CC(=O)/C(=C/c1cn(CC(=O)N2CCOCC2)c2ccccc12)n1cc([N+](=O)[O-])nc1C,256.0,active,437.4560000000001,2.5003200000000003,0.0,8.0
